tt0011462,Midsummer Madness,movie,1920,60,Drama,6.7,20,nm0210352,director
tt0011471,Miss Rovel,short,1921,28,Short,4.9,20,nm0447217,director
tt0011474,The Mollycoddle,movie,1920,86,Adventure Comedy Romance,6.5,219,nm0281808,director
tt0011481,The Monster of Frankenstein,short,1921,39,Horror Sci-Fi Short,5.7,47,nm0856426,director
tt0011499,Mästerman,movie,1920,116,Drama,7.6,132,nm0803705,director
tt0011502,Die Nacht der Königin Isabeau,movie,1920,50,Drama,5.0,14,nm0927468,director
tt0011507,Narayana,movie,1920,61,Fantasy,5.4,23,nm0688543,director
tt0011508,Neighbors,short,1920,18,Comedy Romance Short,7.6,4784,nm0166836,director
tt0011513,Nomads of the North,movie,1920,109,Drama,5.7,301,nm0366689,director
tt0011520,Number 17,movie,1920,50,Adventure Thriller,3.0,24,nm0073239,director
tt0011521,Number  Please?,short,1920,25,Comedy Romance Short,6.9,1266,nm0730018,director
tt0011522,Nurse Marjorie,movie,1920,88,Comedy Drama,6.6,86,nm0853336,director
tt0011525,The Great Cattle War,movie,1920,86,Drama,6.1,77,nm0652302,director
tt0011530,An Old Fashioned Boy,movie,1920,50,Comedy Romance,7.3,31,nm0832584,director
tt0011533,On Our Selection,movie,1920,74,\N,5.3,20,nm0519315,director
tt0011534,On Strike,short,1920,7,Animation Comedy Family,6.0,45,nm0279404,director
tt0011541,One Week,short,1920,25,Comedy Short,8.1,9480,nm0166836,director
tt0011545,Oranges and Lemons,short,1923,12,Comedy Short,5.7,503,nm0422135,director
tt0011548,The Ouija Board,short,1920,6,Animation Comedy Short,6.2,226,nm0281502,director
tt0011549,Over the Hill to the Poorhouse,movie,1920,110,Crime Drama,5.1,30,nm0587754,director
tt0011565,The Penalty,movie,1920,90,Crime Drama Horror,7.3,2707,nm0941637,director
tt0011568,Perpetual Motion,short,1920,5,Animation Comedy Short,5.7,59,nm0281487,director
tt0011575,Pink Tights,movie,1920,50,Comedy Drama Romance,5.6,69,nm0247484,director
tt0011577,Pirate Gold,movie,1920,200,Action Adventure,5.3,22,nm0782707,director
tt0011587,Polly with a Past,movie,1920,60,Drama,3.5,19,nm0208113,director
tt0011588,Pollyanna,movie,1920,58,Comedy Drama Family,6.4,525,nm0694260,director
tt0011598,The Price of Redemption,movie,1920,60,Adventure Crime Drama,5.4,19,nm0280205,director
tt0011603,The Prince of Avenue A,movie,1920,50,Drama,3.4,61,nm0000406,director
tt0011604,The Prince and the Pauper,movie,1920,75,Drama,5.9,24,nm0466099,director
tt0011607,The Parson's Widow,movie,1920,94,Comedy Drama Horror,7.1,1562,nm0003433,director
tt0011608,The Vicar of Vejlby,movie,1922,79,Crime Drama,6.6,9,nm0088881,director
tt0011611,The Quack Doctor,short,1920,20,Comedy Short,6.2,11,nm0079645,director
tt0011612,Quatre-vingt-treize,movie,1921,165,Drama History,5.6,43,nm0031134,director
tt0011617,The Merry-Go-Round,movie,1920,65,Drama,6.1,49,nm0652650,director
tt0011619,Remodeling Her Husband,movie,1920,50,Comedy,7.0,73,nm0001273,director
tt0011623,The Restless Sex,movie,1920,85,Drama,5.8,199,nm0195950,director
tt0011624,The Revenge of Tarzan,movie,1920,90,Action Adventure,5.4,70,nm0720886,director
tt0011626,Riders of the Dawn,movie,1920,60,Crime Drama Western,5.7,15,nm0176699,director
tt0011635,Robbery Under Arms,movie,1920,53,Drama Western,5.2,49,nm0104270,director
tt0011637,Rogues and Romance,movie,1920,64,Drama,4.5,17,nm0782707,director
tt0011641,Romeo and Juliet in the Snow,movie,1920,45,Comedy,6.3,244,nm0523932,director
tt0011647,The Round-up,movie,1920,70,Comedy Western,6.1,217,nm0577654,director
tt0011649,Rupert of Hee Haw,short,1924,20,Comedy Short,6.1,88,nm0671501,director
tt0011651,Sand,movie,1920,50,Crime Western,7.0,78,nm0385171,director
tt0011652,The Saphead,movie,1920,77,Comedy Drama Romance,6.1,1803,nm0085133,director
tt0011654,Satanas,movie,1919,60,Drama Horror Mystery,6.6,114,nm0003638,director
tt0011656,The Scarecrow,short,1920,19,Comedy Family Short,7.8,4862,nm0166836,director
tt0011662,School Days,short,1920,23,Comedy Short,5.8,43,nm0670203,director
tt0011676,Desire,movie,1920,59,Drama Romance,6.8,81,nm0003638,director
tt0011679,Sex,movie,1920,87,Drama,5.7,352,nm0629243,director
tt0011687,Shipwrecked Among Cannibals,movie,1920,60,Adventure Documentary,6.8,13,nm0012261,director
tt0011689,Shore Acres,movie,1920,60,Drama,5.0,16,nm0002271,director
tt0011691,Sick Abed,movie,1920,50,Comedy Romance,6.0,22,nm0939992,director
tt0011692,The Sign on the Door,movie,1921,84,Drama,5.2,35,nm0107543,director
tt0011694,Silk Husbands and Calico Wives,movie,1920,52,Drama,6.7,22,nm0337586,director
tt0011695,The Silver Horde,movie,1920,70,Adventure Drama,6.2,27,nm0515979,director
tt0011705,The Skywayman,movie,1920,50,Drama,6.4,21,nm0003373,director
tt0011716,Something to Think About,movie,1920,78,Drama,5.8,664,nm0001124,director
tt0011717,The Son of Tarzan,movie,1920,248,Action Adventure,5.3,141,nm0281321,director
tt0011721,The Soul of Youth,movie,1920,60,Drama,7.0,159,nm0853336,director
tt0011722,The Soilers,short,1923,24,Comedy Short,5.5,306,nm0147749,director
tt0011723,The Spiders - Episode 2: The Diamond Ship,movie,1920,104,Adventure,6.1,1132,nm0000485,director
tt0011735,La storia di una donna,movie,1920,70,\N,6.1,33,nm0673035,director
tt0011738,Stronger Than Death,movie,1920,70,Drama Romance,6.7,28,nm0085133,director
tt0011739,The Strongest,movie,1920,60,Drama,4.6,16,nm0909825,director
tt0011741,Suds,movie,1920,75,Comedy Drama Romance,6.3,298,nm0227020,director
tt0011742,Sumurun,movie,1920,85,Adventure Drama Romance,6.0,846,nm0523932,director
tt0011753,Terror Island,movie,1920,55,Action Adventure Horror,5.4,260,nm0190516,director
tt0011756,The Testing Block,movie,1920,60,Western,6.4,41,nm0385171,director
tt0011758,The Texan,movie,1920,50,Comedy Western,5.1,25,nm0721840,director
tt0011761,The Third Eye,movie,1920,300,Drama,5.3,13,nm0395023,director
tt0011765,Thora van Deken,movie,1920,92,Drama,6.8,28,nm0116307,director
tt0011779,The Toll Gate,movie,1920,73,Adventure Drama Western,6.3,269,nm0385171,director
tt0011781,Too Much Johnson,movie,1919,50,Comedy,7.2,15,nm0187981,director
tt0011785,Treasure Island,movie,1920,76,Adventure,7.0,60,nm0869665,director
tt0011793,Trumpet Island,movie,1920,70,Drama,5.7,21,nm0855912,director
tt0011797,Twins of Suffering Creek,movie,1920,50,Action Drama Romance,7.0,27,nm0242412,director
tt0011805,Under Crimson Skies,movie,1920,60,Adventure,4.5,21,nm0002271,director
tt0011807,Under Sentence,short,1920,20,Short Western,4.0,40,nm0641001,director
tt0011808,Under Two Jags,short,1923,11,Comedy Short,4.6,90,nm0422135,director
tt0011830,The Virgin of Stamboul,movie,1920,70,Drama,5.6,89,nm0115218,director
tt0011833,From Morning to Midnight,movie,1920,65,Drama Horror Thriller,6.9,637,nm0552609,director
tt0011837,The Wandering Image,movie,1920,67,Romance,5.9,621,nm0000485,director
tt0011841,Way Down East,movie,1920,145,Drama Romance,7.3,6012,nm0000428,director
tt0011845,Weltbrand,movie,1920,77,Crime Drama,6.7,18,nm0300487,director
tt0011848,What Happened to Rosa,movie,1920,54,Comedy Romance,6.2,135,nm0006276,director
tt0011855,While New York Sleeps,movie,1920,80,Crime Drama,6.9,31,nm0102643,director
tt0011858,Whispering Devils,movie,1920,60,Drama,5.2,19,nm0308593,director
tt0011860,The White Dove,movie,1920,50,Crime Drama,5.5,20,nm0454771,director
tt0011865,Why Change Your Wife?,movie,1920,90,Comedy Drama,6.7,1514,nm0001124,director
tt0011866,Wide Open Spaces,short,1924,20,Comedy Short Western,5.1,27,nm0422135,director
tt0011870,Within Our Gates,movie,1920,79,Drama Romance,6.4,3748,nm0584778,director
tt0011874,A Woman in Grey,movie,1920,235,Drama,6.7,62,nm0898660,director
tt0011877,The Woman in the Suitcase,movie,1920,60,Drama,6.2,45,nm0629243,director
tt0011880,The Wonder Man,movie,1920,70,Adventure Drama,7.1,19,nm0012317,director
tt0011881,The Wonderful Chance,movie,1920,52,Crime Drama,5.6,65,nm0002179,director
tt0011886,Wuthering Heights,movie,1920,90,Drama,7.4,30,nm0104197,director
tt0011889,The Yellow Typhoon,movie,1920,60,Drama,6.8,15,nm0430968,director
tt0011890,Yes or No,movie,1920,72,Drama Romance,6.4,37,nm0624756,director
tt0011898,As God Made Her,movie,1920,119,Romance,5.2,12,nm0082914,director
tt0011904,The Ace of Hearts,movie,1921,75,Crime Drama Mystery,6.8,1382,nm0941637,director
tt0011906,Action,movie,1921,50,Western,4.9,60,nm0000406,director
tt0011908,Adventures of Tarzan,movie,1921,73,Action Adventure,5.6,174,nm0384616,director
tt0011909,The Affairs of Anatol,movie,1921,117,Comedy Drama,6.6,1375,nm0001124,director
tt0011912,After the Show,movie,1921,60,Drama Romance,6.6,17,nm0210352,director
tt0011914,Alf's Button,movie,1920,78,Adventure Comedy Fantasy,7.6,17,nm0378408,director
tt0011916,All Dolled Up,movie,1921,50,Comedy,6.0,107,nm0836316,director
tt0011922,Among Those Present,short,1921,34,Comedy Short,6.6,844,nm0628345,director
tt0011923,Love of Perdition,movie,1921,184,Drama Family Romance,6.6,14,nm0657928,director
tt0011925,Annabelle Lee,movie,1921,55,Drama Romance,5.6,39,nm0780306,director
tt0011927,Another Man's Boots,movie,1922,60,Western,6.0,17,nm0185714,director
tt0011929,Appearances,movie,1921,50,Drama,6.9,42,nm0187981,director
tt0011935,Astray from the Steerage,short,1921,20,Comedy Short,5.7,20,nm0288616,director
tt0011938,The Automobile Ride,short,1921,6,Animation Comedy Short,6.0,38,nm0281487,director
tt0011939,The Avenging Arrow,movie,1921,300,Action Adventure Romance,4.5,28,nm0101413,director
tt0011942,The Bakery,short,1921,24,Comedy Short,6.7,75,nm0783865,director
tt0011944,The Barbarian,movie,1921,50,Drama,5.3,25,nm0187981,director
tt0011948,Be My Wife,movie,1921,55,Comedy,6.8,482,nm0511729,director
tt0011949,Be Reasonable,short,1921,20,Comedy Short,6.2,80,nm0215877,director
tt0011950,Beach of Dreams,movie,1921,50,Adventure,7.0,19,nm0662006,director
tt0011953,Beau Revel,movie,1921,69,Drama,5.1,60,nm0942048,director
tt0011956,The Beggar Maid,short,1921,25,Drama Short,5.4,26,nm0085133,director
tt0011958,The Bell Hop,short,1921,20,Comedy Short,6.5,79,nm0783865,director
tt0011960,The Wildcat,movie,1921,79,Comedy Drama Romance,6.9,1354,nm0523932,director
tt0011963,Beyond,movie,1921,50,Drama,8.4,15,nm0853336,director
tt0011966,The Big Adventure,movie,1921,50,Adventure,7.0,14,nm0247484,director
tt0011968,The Big Punch,movie,1921,50,Western,4.4,61,nm0000406,director
tt0011969,Big Town Ideas,movie,1921,50,Comedy,7.3,14,nm0361882,director
tt0011972,Bits of Life,movie,1921,60,Drama,5.8,16,nm0282549,director
tt0011973,Black Beauty,movie,1921,70,Drama,6.3,30,nm0807871,director
tt0011977,The Blazing Trail,movie,1921,50,Drama,7.8,18,nm0861336,director
tt0011978,Blind Hearts,movie,1921,60,Drama,5.9,20,nm0498174,director
tt0011979,The Blot,movie,1921,91,Drama Romance,6.7,716,nm0916665,director
tt0011984,The Boat,short,1921,23,Comedy Family Short,7.1,3713,nm0166836,director
tt0011988,Bobby Bumps in Hunting and Fishing,short,1921,3,Animation Comedy Short,5.3,56,nm0403319,director
tt0011990,The Bonnie Brier Bush,movie,1921,50,Drama,7.1,43,nm0187981,director
tt0011998,Brewster's Millions,movie,1921,61,Comedy,6.8,54,nm0376221,director
tt0011999,Bright Eyes,short,1921,20,Comedy Short,6.2,104,nm0820461,director
tt0012006,Brother of the Bear,short,1921,33,Drama Short,6.9,50,nm0137351,director
tt0012016,Buried Treasure,movie,1921,70,Adventure Fantasy Romance,6.1,198,nm0048478,director
tt0012017,Burn 'Em Up Barnes,movie,1921,60,Action Adventure Comedy,6.6,63,nm0073239,director
tt0012023,The Call of Youth,short,1921,40,Romance Short,7.2,36,nm0285684,director
tt0012027,Camille,movie,1921,72,Drama Romance,6.5,1083,nm0806605,director
tt0012028,Cappy Ricks,movie,1921,60,Adventure Drama,1.6,17,nm0286379,director
tt0012034,The Cave Girl,movie,1921,50,Drama,6.2,18,nm0291838,director
tt0012037,The Charm School,movie,1921,50,Comedy Romance,4.3,15,nm0190516,director
tt0012045,The Child Thou Gavest Me,movie,1921,72,Drama,7.1,17,nm0821472,director
tt0012067,A Connecticut Yankee in King Arthur's Court,movie,1921,80,Adventure Comedy Fantasy,6.8,50,nm0283444,director
tt0012068,The Conquering Power,movie,1921,89,Drama Romance,6.8,559,nm0002271,director
tt0012069,The Conquest of Canaan,movie,1921,70,Drama,5.1,26,nm0624756,director
tt0012073,Cousin Kate,movie,1921,50,Comedy Romance,6.2,14,nm0237693,director
tt0012077,Crazy to Marry,movie,1921,50,Comedy,7.0,23,nm0190516,director
tt0012087,Dangerous Lies,movie,1921,60,Drama,6.8,46,nm0694260,director
tt0012092,Danton,movie,1921,60,Drama,6.5,52,nm0118266,director
tt0012096,A Daughter of the Law,movie,1921,50,Crime Drama,5.8,36,nm0176699,director
tt0012102,Desperate Trails,movie,1921,50,Western,4.1,59,nm0000406,director
tt0012105,The Devil Within,movie,1921,60,Action Adventure Drama,5.8,19,nm0244244,director
tt0012107,The Devil,movie,1921,58,Drama,6.0,82,nm0949648,director
tt0012111,Disraeli,movie,1921,70,Biography Drama,7.1,32,nm0464137,director
tt0012114,The Dollar-a-Year Man,movie,1921,50,Comedy,6.8,22,nm0190516,director
tt0012117,Don't Tell Everything,movie,1921,50,Comedy Romance,5.9,30,nm0939992,director
tt0012122,Dream Street,movie,1921,102,Comedy Drama Romance,5.5,216,nm0000428,director
tt0012123,Dreams of the Rarebit Fiend: The Pet,short,1921,11,Animation Short,6.8,494,nm0565560,director
tt0012125,Ducks and Drakes,movie,1921,58,Comedy Romance,6.4,138,nm0132720,director
tt0012134,Eldorado,movie,1921,100,Drama,7.1,503,nm0478303,director
tt0012136,Enchantment,movie,1921,90,Comedy,6.3,322,nm0897085,director
tt0012153,The Puppet Looks for Lodgement,short,1921,8,Animation Short,6.0,53,nm0169871,director
tt0012155,The Far North,short,1921,9,Animation Comedy Short,5.8,12,nm0279404,director
tt0012159,Felix,movie,1921,62,Drama Romance,4.8,20,nm0106950,director
tt0012168,Film  flirt og forlovelse,movie,1921,62,Comedy,6.1,15,nm0491503,director
tt0012174,Fishing,short,1921,8,Animation Comedy Short,7.1,79,nm0281487,director
tt0012175,Fièvre,short,1921,43,Drama Short,6.4,376,nm0217526,director
tt0012178,The Flower of the North,movie,1921,93,Drama,6.4,15,nm0807871,director
tt0012181,Fool's Paradise,movie,1921,90,Romance,7.1,87,nm0001124,director
tt0012187,Forbidden Fruit,movie,1921,87,Drama,6.6,204,nm0001124,director
tt0012188,Forever,movie,1921,70,Drama Fantasy Romance,5.8,16,nm0280463,director
tt0012189,The Four Feathers,movie,1921,115,Adventure Drama Romance,3.6,28,nm0686421,director
tt0012190,The Four Horsemen of the Apocalypse,movie,1921,150,Drama Romance War,7.1,3602,nm0002271,director
tt0012191,The Fox,movie,1921,70,Western,6.4,26,nm0861336,director
tt0012192,Mrs. Dane's Confession,movie,1921,62,Drama,5.0,52,nm0002031,director
tt0012194,The Freeze-Out,movie,1921,50,Western,4.0,58,nm0000406,director
tt0012202,Gasoline Gus,movie,1921,50,Comedy,7.1,24,nm0190516,director
tt0012205,Die Geierwally,movie,1921,118,Drama,6.2,36,nm0243295,director
tt0012219,A Girl of the Bush,movie,1921,91,\N,5.4,20,nm0057136,director
tt0012224,The Goat,short,1921,23,Comedy Short,7.7,5075,nm0000036,director
tt0012226,God's Gold,movie,1921,50,Action Adventure Drama,5.9,23,nm0191605,director
tt0012227,Godless Men,movie,1920,70,Drama,5.7,40,nm0054977,director
tt0012234,Der Graf von Cagliostro,movie,1920,105,Horror,6.0,18,nm0778306,director
tt0012235,Grausige Nächte,movie,1921,83,\N,6.5,17,nm0681726,director
tt0012238,The Great Moment,movie,1921,70,Drama,5.9,28,nm0939992,director
tt0012248,Hail the Woman,movie,1921,80,Drama,7.2,56,nm0942048,director
tt0012249,Hamlet,movie,1921,131,Drama,7.0,531,nm0300544,director
tt0012253,Hard Luck,short,1921,22,Comedy Short,6.9,2706,nm0166836,director
tt0012255,The Haunted House,short,1921,21,Comedy Horror Short,6.9,3756,nm0166836,director
tt0012278,The 'High Sign',short,1921,20,Action Comedy Short,7.6,3658,nm0166836,director
tt0012281,Hintertreppe,movie,1921,50,Drama,6.8,317,nm0422226,director
tt0012284,His Nibs,movie,1921,50,Comedy,6.4,32,nm0478441,director
tt0012285,His Own Law,movie,1920,80,Drama,6.8,22,nm0713787,director
tt0012293,The Hope Diamond Mystery,movie,1921,300,Action Adventure Mystery,6.5,55,nm0665737,director
tt0012298,Hurricane Hutch,movie,1921,300,Action Adventure Crime,6.7,27,nm0782707,director
tt0012300,Hush Money,movie,1921,50,Drama,7.0,12,nm0537510,director
tt0012304,The Idle Class,short,1921,32,Comedy Short,7.2,4238,nm0000122,director
tt0012305,Idle Hands,movie,1921,60,Drama,6.5,24,nm0717046,director
tt0012313,Mysteries of India  Part II: Above All Law,movie,1921,100,Adventure Fantasy,6.7,435,nm0562004,director
tt0012314,Mysteries of India  Part I: Truth,movie,1921,120,Adventure Fantasy,6.7,406,nm0562004,director
tt0012317,Innocent,movie,1921,60,Drama Romance,7.6,19,nm0002061,director
tt0012320,Invisible Ink,short,1921,7,Animation Comedy Short,7.0,338,nm0281487,director
tt0012322,The Iron Trail,movie,1921,70,Adventure,6.5,22,nm0624756,director
tt0012324,Is Life Worth Living?,movie,1921,66,Drama,7.6,12,nm0189076,director
tt0012328,Jackie,movie,1921,50,Drama Romance,4.9,52,nm0000406,director
tt0012329,Jane Eyre,movie,1921,70,Drama,6.8,20,nm0050846,director
tt0012334,Johan,movie,1921,84,Drama,6.7,282,nm0830249,director
tt0012337,Jomfru Trofast,movie,1921,69,Drama Romance,6.8,9,nm0106950,director
tt0012342,Justice d'abord,movie,1921,57,Drama Romance,6.4,15,nm0698839,director
tt0012347,Kid Speed,short,1924,18,Action Comedy Romance,5.8,267,nm0783865,director
tt0012349,The Kid,movie,1921,68,Comedy Drama Family,8.2,137805,nm0000122,director
tt0012350,The Killer,movie,1921,60,Western,7.1,24,nm0176699,director
tt0012352,King  Queen and Joker,movie,1921,50,Comedy,6.3,28,nm0152260,director
tt0012362,Kvarnen,movie,1921,108,Drama,6.3,7,nm0116307,director
tt0012364,The Phantom Carriage,movie,1921,107,Drama Fantasy Horror,8.0,14539,nm0803705,director
tt0012365,Labyrinth of Horror,movie,1921,90,Drama Horror,5.1,106,nm0002031,director
tt0012366,Ladies Must Live,movie,1921,80,Drama Romance,7.1,66,nm0875869,director
tt0012374,Landstraße und Großstadt,movie,1921,60,\N,6.2,8,nm0928910,director
tt0012375,Love and Burglars,short,1921,32,Comedy Short,5.9,13,nm0491503,director
tt0012376,The Last Card,movie,1921,60,Drama,6.8,15,nm0892045,director
tt0012379,The Last Trail,movie,1921,70,Action Romance Western,5.7,19,nm0283444,director
tt0012380,Circus Jim,movie,1921,85,Drama Romance,5.3,16,nm0236245,director
tt0012382,Leap Year,movie,1924,56,Comedy,6.1,368,nm0190516,director
tt0012397,Little Lord Fauntleroy,movie,1921,112,Drama,6.8,380,nm0337586,director
tt0012398,The Little Minister,movie,1921,60,Drama,7.0,66,nm0822414,director
tt0012405,Lotus Blossom,movie,1921,70,Drama,5.6,62,nm0334918,director
tt0012406,The Lotus Eater,movie,1921,70,Drama Romance,6.8,52,nm0624714,director
tt0012408,The Love Light,movie,1921,89,Drama,6.4,425,nm0547966,director
tt0012409,Love Never Dies,movie,1921,64,Drama,6.3,130,nm0896542,director
tt0012410,The Love Special,movie,1921,50,Action Adventure Drama,6.9,20,nm0882160,director
tt0012422,En lyckoriddare,movie,1921,95,Drama History,6.4,79,nm0116307,director
tt0012427,Madame Peacock,movie,1920,60,Drama,6.9,20,nm0806605,director
tt0012434,Mama's Affair,movie,1921,60,Comedy Romance,4.6,33,nm0281808,director
tt0012436,The Man Tamer,movie,1921,50,Drama,6.7,70,nm0364757,director
tt0012439,The Man Who Had Everything,movie,1920,50,Drama,6.5,47,nm0337586,director
tt0012445,Man-Woman-Marriage,movie,1921,85,Drama,5.3,24,nm0392709,director
tt0012453,A Megfagyott gyermek,short,1921,44,Drama Short,6.5,18,nm0051019,director
tt0012456,A Message from Mars,movie,1921,69,Comedy Fantasy Sci-Fi,5.3,30,nm0439221,director
tt0012465,Miss Lulu Bett,movie,1921,71,Comedy Drama,6.8,421,nm0210352,director
tt0012467,Modeling,short,1921,7,Animation Comedy Family,6.5,219,nm0281487,director
tt0012468,Molly O',movie,1921,80,Comedy,6.3,80,nm0428059,director
tt0012471,Montana Bill,movie,1921,50,Adventure Western,7.1,21,nm0326370,director
tt0012472,Moonlight Follies,movie,1921,50,Comedy,7.1,47,nm0007215,director
tt0012476,Morals,movie,1921,50,Drama,6.9,17,nm0853336,director
tt0012484,The Murder of General Gryaznov,movie,1921,50,Action Adventure,5.9,69,nm0673375,director
tt0012486,My Boy,movie,1921,55,Comedy Drama,6.2,310,nm0042317,director
tt0012490,The Mysterious Pearl,movie,1921,300,Action Adventure,5.1,21,nm0933045,director
tt0012492,The Mystery Road,movie,1921,50,Drama,6.3,40,nm0694260,director
tt0012494,Destiny,movie,1921,114,Drama Fantasy Horror,7.6,6875,nm0000485,director
tt0012497,The Naturalist,short,1921,29,Animation Comedy Short,5.0,13,nm0279404,director
tt0012499,Never Weaken,short,1921,19,Comedy Short Thriller,7.5,2160,nm0628345,director
tt0012505,No Woman Knows,movie,1921,70,Drama,6.2,17,nm0115218,director
tt0012512,Now or Never,short,1921,35,Comedy Short,6.7,900,nm0628345,director
tt0012513,The Nut,movie,1921,74,Action Comedy Romance,6.5,308,nm0715716,director
tt0012514,O'Malley of the Mounted,movie,1921,60,Adventure Drama Western,5.4,23,nm0385171,director
tt0012515,The Oath,movie,1921,80,Drama,4.2,14,nm0909825,director
tt0012520,The Old Swimmin' Hole,movie,1921,60,Comedy,5.7,39,nm0208657,director
tt0012529,One a Minute,movie,1921,56,Comedy,6.1,31,nm0625424,director
tt0012532,Orphans of the Storm,movie,1921,150,Drama History Romance,7.3,5570,nm0000428,director
tt0012538,Outside the Law,movie,1920,75,Crime Romance Thriller,6.5,776,nm0115218,director
tt0012543,The Paleface,short,1922,20,Comedy Short Western,6.8,3326,nm0166836,director
tt0012548,Parisette,movie,1921,380,Drama,6.4,41,nm0275421,director
tt0012555,Passion Flower,movie,1921,84,Drama,6.7,18,nm0107543,director
tt0012562,Pearls and Savages,movie,1921,56,Documentary,5.8,23,nm0403439,director
tt0012563,Peck's Bad Boy,movie,1921,51,Comedy,6.2,109,nm0939992,director
tt0012565,A Perfect Crime,movie,1921,50,Adventure Comedy Drama,6.4,55,nm0245385,director
tt0012570,The Play House,short,1921,23,Comedy Fantasy Short,7.5,4671,nm0166836,director
tt0012591,The Princess of New York,movie,1921,50,Crime Drama,6.4,41,nm0187981,director
tt0012600,The Queen of Sheba,movie,1921,90,Adventure Drama,6.8,73,nm0250053,director
tt0012618,The Rent Collector,short,1921,14,Comedy Short,6.2,85,nm0783865,director
tt0012619,Reputation,movie,1921,70,Drama,6.4,21,nm0665737,director
tt0012620,Rhythmus 21,short,1921,3,Animation Short,5.6,1486,nm0725257,director
tt0012622,Der Richter von Zalamea,movie,1920,87,Adventure Drama,4.8,23,nm0003490,director
tt0012623,The Rider of the King Log,movie,1921,70,Drama,8.5,14,nm0398464,director
tt0012627,Rip Van Winkle,movie,1921,58,Fantasy,5.9,63,nm0489467,director
tt0012631,Souls on the Road,movie,1921,91,Drama,6.5,236,nm0613600,director
tt0012636,The Rough Diamond,movie,1921,50,Comedy Western,7.3,13,nm0781292,director
tt0012642,A Sailor-Made Man,movie,1921,47,Action Adventure Comedy,6.8,1287,nm0628345,director
tt0012645,Mad Love,movie,1921,82,Drama,6.6,164,nm0118266,director
tt0012646,The Sawmill,short,1922,25,Comedy Short,5.9,282,nm0783865,director
tt0012650,Shattered,movie,1921,50,Drama,6.4,295,nm0681726,director
tt0012651,The Haunted Castle,movie,1921,69,Crime Drama Horror,6.1,2129,nm0003638,director
tt0012657,The Sea Lion,movie,1921,63,Adventure Drama Romance,6.1,121,nm0498174,director
tt0012664,Sentimental Tommy,movie,1921,80,Drama,6.7,20,nm0731910,director
tt0012665,Serenade,movie,1921,70,Drama Romance,4.2,14,nm0909825,director
tt0012675,The Sheik,movie,1921,86,Adventure Drama Romance,6.2,3746,nm0577654,director
tt0012684,Silas Marner,short,1916,44,Drama History Short,4.4,34,nm0911959,director
tt0012685,The Silent Call,movie,1921,70,Adventure Family,4.7,25,nm0872868,director
tt0012687,Silk Hosiery,movie,1920,50,Comedy,5.7,15,nm0629243,director
tt0012689,Queen of the Turf,movie,1921,50,Drama,5.5,35,nm0920279,director
tt0012695,The Single Track,movie,1921,50,Action Adventure Drama,2.4,30,nm0132926,director
tt0012699,The Sky Pilot,movie,1921,77,Drama Western,6.0,182,nm0896542,director
tt0012701,A Small Town Idol,movie,1921,70,Action Comedy Romance,6.4,80,nm0448915,director
tt0012706,Snowblind,movie,1921,60,Drama,6.4,12,nm0054977,director
tt0012716,Sowing the Wind,movie,1921,90,Drama,6.2,22,nm0821472,director
tt0012724,Der Stier von Olivera,movie,1921,66,\N,4.8,10,nm0778218,director
tt0012728,Straight Is the Way,movie,1921,70,Comedy,6.8,24,nm0897085,director
tt0012730,Stranger Than Fiction,movie,1921,60,Action Drama,6.3,20,nm0058022,director
tt0012734,Sure Fire,movie,1921,50,Crime Western,4.3,66,nm0000406,director
tt0012739,Tangled Trails,movie,1921,56,Action Adventure Crime,4.8,59,nm0058792,director
tt0012740,Daughter of the Night,movie,1920,50,Drama,5.4,84,nm0251456,director
tt0012745,La terre,movie,1921,97,Drama,6.7,182,nm0031134,director
tt0012746,Terror Trail,movie,1921,360,Action Adventure,2.1,29,nm0474631,director
tt0012747,That Girl Montana,movie,1921,68,Western,6.9,22,nm0861336,director
tt0012752,The Three Musketeers,movie,1921,119,Action Adventure Family,6.9,1180,nm0629243,director
tt0012754,Three Word Brand,movie,1921,82,Western,6.5,71,nm0385171,director
tt0012755,Through the Back Door,movie,1921,89,Comedy Drama,6.8,219,nm0337586,director
tt0012763,Tol'able David,movie,1921,99,Drama,7.1,1972,nm0454771,director
tt0012769,Too Wise Wives,movie,1921,80,Drama,5.8,214,nm0916665,director
tt0012771,Torgus,movie,1921,64,Drama History,5.8,47,nm0462098,director
tt0012772,The Torrent,movie,1921,50,Adventure,2.3,19,nm0665737,director
tt0012775,Trailin',movie,1921,58,Drama Mystery,5.5,46,nm0721840,director
tt0012788,Uncharted Seas,movie,1921,60,Drama Romance,6.7,21,nm0749484,director
tt0012790,Under the Lash,movie,1921,60,Drama,5.3,19,nm0939992,director
tt0012794,Vallfarten till Kevlaar,movie,1921,63,Drama,5.7,78,nm0373367,director
tt0012806,Four Around the Woman,movie,1921,85,Drama,5.9,619,nm0000485,director
tt0012807,Give Me My Son,movie,1921,89,Drama,5.4,28,nm0116307,director
tt0012814,Voices of the City,movie,1921,60,Crime Drama,7.1,44,nm0941637,director
tt0012815,Värmlänningarna,movie,1921,110,Drama Romance,7.7,18,nm0678483,director
tt0012818,The Wallop,movie,1921,50,Western,4.1,48,nm0000406,director
tt0012827,What Do Men Want?,movie,1921,70,Drama,6.3,75,nm0916665,director
tt0012836,Where Lights Are Low,movie,1921,60,Drama,6.2,43,nm0132324,director
